year,batch_size,instances
2012,2734,3
2012,2735,1
2012,1840,1
2012,2730,1
2012,2731,1
2012,2732,2
2012,1847,1
2012,2738,1
2012,1096,9
2012,21255,1
2012,3530,1
2012,3534,1
2012,3539,2
2012,3538,1
2012,609,2
2012,1091,3
2012,1814,1
2012,1815,1
2012,1816,1
2012,1817,4
2012,1813,1
2012,7202,1
2012,1818,1
2012,1819,1
2012,6222,1
2012,8228,1
2012,6995,1
2012,1098,1
2012,1099,3
2012,672,7
2012,2401,1
2012,4331,1
2012,1609,2
2012,1608,3
2012,21411,1
2012,9297,2
2012,1601,1
2012,1976,4
2012,1975,3
2012,1974,6
2012,1604,1
2012,3223,1
2012,4957,1
2012,8859,1
2012,808,3
2012,2157,1
2012,803,4
2012,802,3
2012,801,3
2012,800,13
2012,807,3
2012,806,7
2012,805,10
2012,804,5
2012,2848,1
2012,2846,2
2012,2847,1
2012,2842,1
2012,2840,2
2012,15090,1
2012,3321,1
2012,3327,2
2012,14266,1
2012,5274,2
2012,1774,2
2012,1777,2
2012,1771,1
2012,1773,4
2012,3970,2
2012,7051,1
2012,10189,1
2012,1778,1
2012,7055,1
2012,608,5
2012,37208,1
2012,2998,1
2012,1159,1
2012,3977,1
2012,1155,2
2012,1154,2
2012,1157,1
2012,1156,3
2012,1153,1
2012,1152,1
2012,1552,2
2012,1555,1
2012,3039,1
2012,1551,1
2012,2999,9
2012,1553,1
2012,1101,1
2012,59,205
2012,58,119
2012,1556,1
2012,1559,3
2012,54,148
2012,57,118
2012,56,116
2012,51,148
2012,50,679
2012,2996,4
2012,52,109
2012,537,4
2012,55,123
2012,535,7
2012,534,10
2012,533,7
2012,532,5
2012,531,4
2012,530,7
2012,2992,1
2012,539,5
2012,538,4
2012,2993,1
2012,1908,3
2012,1558,2
2012,14466,1
2012,2995,3
2012,9999,2
2012,9998,1
2012,53,141
2012,3637,1
2012,12851,1
2012,9993,3
2012,9992,2
2012,9995,2
2012,9994,4
2012,9997,1
2012,17599,1
2012,6518,1
2012,8703,1
2012,536,8
2012,15021,1
2012,1902,1
2012,15024,1
2012,429,15
2012,428,8
2012,1398,1
2012,421,9
2012,420,11
2012,423,7
2012,422,6
2012,425,15
2012,424,6
2012,1391,1
2012,426,8
2012,3452,1
2012,3811,1
2012,856,4
2012,3451,1
2012,58540,1
2012,39997,1
2012,4890,1
2012,12456,1
2012,4299,1
2012,4295,1
2012,4294,1
2012,7544,1
2012,1443,3
2012,12739,1
2012,34169,1
2012,6368,1
2012,12735,1
2012,6166,1
2012,4748,1
2012,9975,1
2012,1970,3
2012,9979,1
2012,25415,1
2012,4716,1
2012,2183,3
2012,74112,1
2012,19909,1
2012,2186,2
2012,229,10
2012,228,16
2012,227,15
2012,226,16
2012,225,20
2012,16221,1
2012,223,26
2012,222,18
2012,221,19
2012,220,86
2012,2213,1
2012,2211,1
2012,2210,1
2012,2216,1
2012,2215,1
2012,2219,1
2012,2218,1
2012,1845,2
2012,151,24
2012,150,93
2012,153,34
2012,152,42
2012,155,29
2012,154,29
2012,157,39
2012,156,27
2012,159,63
2012,158,44
2012,5602,1
2012,2437,1
2012,41971,1
2012,7830,1
2012,7831,1
2012,51995,1
2012,6342,1
2012,6180,1
2012,2506,2
2012,2505,1
2012,2504,1
2012,2502,1
2012,2501,1
2012,2500,9
2012,9351,1
2012,2721,2
2012,10170,1
2012,5280,2
2012,9359,1
2012,2728,2
2012,5049,1
2012,9196,1
2012,5045,1
2012,7948,1
2012,1807,2
2012,1806,1
2012,1805,3
2012,1804,1
2012,1802,2
2012,1801,2
2012,1800,6
2012,8993,1
2012,3788,1
2012,8995,1
2012,4996,2
2012,4997,3
2012,4994,1
2012,4995,2
2012,4992,2
2012,4993,1
2012,4990,1
2012,4991,3
2012,4998,2
2012,4999,9
2012,0,2
2012,11826,1
2012,10569,1
2012,7302,1
2012,1524,2
2012,1948,1
2012,1949,2
2012,14986,2
2012,1942,2
2012,1943,1
2012,1940,2
2012,9286,1
2012,1946,2
2012,5009,2
2012,1945,2
2012,818,8
2012,819,5
2012,810,3
2012,811,5
2012,812,3
2012,813,3
2012,814,4
2012,815,6
2012,816,2
2012,817,3
2012,3207,1
2012,1990,1
2012,12690,1
2012,2852,2
2012,1621,2
2012,11790,1
2012,7045,1
2012,1397,1
2012,1492,2
2012,1992,3
2012,5465,1
2012,1496,2
2012,1396,2
2012,1498,5
2012,1995,5
2012,1395,2
2012,1700,1
2012,1701,1
2012,1702,1
2012,1394,1
2012,1625,2
2012,1706,1
2012,1707,1
2012,1708,2
2012,1996,6
2012,10198,1
2012,1392,2
2012,427,2
2012,36612,1
2012,1390,2
2012,1129,3
2012,1121,3
2012,1122,4
2012,1123,1
2012,1124,2
2012,1125,2
2012,1126,2
2012,1127,3
2012,3654,1
2012,11139,1
2012,2989,1
2012,2988,2
2012,17985,1
2012,3027,2
2012,2982,2
2012,3025,1
2012,2980,1
2012,3023,1
2012,2986,2
2012,2985,1
2012,524,10
2012,525,5
2012,526,8
2012,527,4
2012,520,23
2012,521,10
2012,522,15
2012,523,3
2012,1014,3
2012,1015,2
2012,1016,2
2012,8735,1
2012,528,1
2012,529,5
2012,1012,2
2012,1013,3
2012,1234,3
2012,1235,1
2012,1236,2
2012,1237,3
2012,1230,1
2012,1231,2
2012,1232,1
2012,1233,2
2012,3957,1
2012,895,3
2012,12598,1
2012,1239,1
2012,305,17
2012,5670,1
2012,2526,1
2012,39840,1
2012,4357,1
2012,4352,1
2012,6000,2
2012,15033,1
2012,6507,1
2012,15037,1
2012,38140,1
2012,438,10
2012,439,12
2012,436,14
2012,437,16
2012,434,9
2012,435,7
2012,432,8
2012,433,9
2012,430,10
2012,431,12
2012,11666,1
2012,3801,1
2012,3800,1
2012,4672,1
2012,8466,1
2012,2865,1
2012,6436,1
2012,5705,1
2012,30322,1
2012,19628,1
2012,4777,1
2012,4775,1
2012,4771,1
2012,13884,1
2012,4177,2
2012,1852,1
2012,6752,1
2012,1961,1
2012,5819,1
2012,6892,1
2012,78641,1
2012,995,35
2012,9558,1
2012,3065,1
2012,2465,1
2012,997,54
2012,80712,1
2012,238,18
2012,239,23
2012,234,22
2012,235,16
2012,236,11
2012,237,19
2012,230,23
2012,231,8
2012,232,18
2012,233,19
2012,10059,1
2012,2229,2
2012,2226,1
2012,2463,1
2012,2222,1
2012,2223,2
2012,1,555580
2012,5925,1
2012,5927,1
2012,5921,1
2012,146,34
2012,147,41
2012,144,44
2012,145,36
2012,142,22
2012,143,38
2012,140,39
2012,141,41
2012,999,93
2012,148,38
2012,149,45
2012,1430,1
2012,4502,1
2012,7822,1
2012,9996,3
2012,2089,2
2012,20315,1
2012,3400,2
2012,2082,2
2012,2081,2
2012,2087,3
2012,2084,2
2012,2085,1
2012,2538,3
2012,1190,4
2012,3405,1
2012,2531,1
2012,2537,1
2012,2535,1
2012,2716,1
2012,3407,1
2012,2718,1
2012,53312,1
2012,38815,1
2012,7220,2
2012,5072,1
2012,5070,2
2012,3345,1
2012,9160,1
2012,5077,1
2012,5074,1
2012,1830,2
2012,1831,3
2012,1837,4
2012,1834,2
2012,3090,2
2012,1838,1
2012,1839,2
2012,3790,1
2012,3792,1
2012,4981,1
2012,2155,1
2012,939,2
2012,938,7
2012,2150,1
2012,4984,1
2012,4987,1
2012,4986,2
2012,933,5
2012,932,3
2012,931,4
2012,930,2
2012,937,3
2012,6339,1
2012,935,2
2012,934,1
2012,11837,1
2012,1691,1
2012,1957,3
2012,1956,1
2012,1951,1
2012,1952,1
2012,63249,1
2012,47760,1
2012,1959,1
2012,1958,2
2012,1828,4
2012,14993,1
2012,14997,1
2012,7314,1
2012,14999,3
2012,829,2
2012,828,5
2012,825,5
2012,827,5
2012,826,7
2012,821,5
2012,820,2
2012,823,6
2012,822,3
2012,1177,2
2012,1536,1
2012,12900,1
2012,1483,2
2012,1482,3
2012,1481,1
2012,1480,1
2012,9010,1
2012,1486,1
2012,62752,1
2012,3304,1
2012,1488,1
2012,5490,1
2012,9019,1
2012,14204,1
2012,5493,1
2012,797,7
2012,1712,1
2012,795,6
2012,794,9
2012,793,7
2012,792,7
2012,791,6
2012,790,3
2012,1719,3
2012,1718,2
2012,49858,1
2012,799,2
2012,798,1
2012,4318,1
2012,2144,1
2012,613,7
2012,2143,3
2012,610,7
2012,1139,2
2012,1138,1
2012,1133,1
2012,616,5
2012,1131,4
2012,30702,1
2012,1137,3
2012,1136,4
2012,1135,2
2012,617,3
2012,15139,1
2012,1276,2
2012,15134,1
2012,12261,1
2012,7149,1
2012,2796,1
2012,3011,1
2012,3016,1
2012,7141,2
2012,4971,1
2012,519,17
2012,518,8
2012,4972,1
2012,1009,8
2012,1008,4
2012,511,7
2012,1006,9
2012,513,7
2012,512,15
2012,1003,53
2012,1002,66
2012,517,9
2012,516,10
2012,623,12
2012,1226,3
2012,621,6
2012,620,8
2012,627,5
2012,1222,1
2012,625,16
2012,624,5
2012,8509,1
2012,629,3
2012,628,5
2012,4186,1
2012,15007,1
2012,15005,2
2012,15004,1
2012,15001,1
2012,6531,1
2012,4344,1
2012,4343,1
2012,15009,1
2012,6539,1
2012,2880,2
2012,2881,2
2012,5353,1
2012,2884,3
2012,2888,1
2012,2889,2
2012,16279,1
2012,8615,1
2012,11998,3
2012,2,57528
2012,4464,1
2012,3875,1
2012,18470,1
2012,8474,1
2012,8477,1
2012,11,1572
2012,10,2474
2012,13,1000
2012,12,1195
2012,15,890
2012,14,1081
2012,17,646
2012,16,775
2012,19,577
2012,18,613
2012,1922,1
2012,7569,1
2012,7764,1
2012,3904,1
2012,3905,1
2012,3906,1
2012,3270,1
2012,3902,2
2012,3903,1
2012,4761,2
2012,4763,1
2012,4765,1
2012,4167,1
2012,4162,1
2012,929,2
2012,10434,1
2012,678,2
2012,5809,1
2012,9957,1
2012,19744,1
2012,688,7
2012,201,30
2012,200,253
2012,203,17
2012,202,21
2012,205,30
2012,204,19
2012,207,29
2012,206,17
2012,209,23
2012,208,16
2012,830,4
2012,1352,3
2012,12352,1
2012,685,2
2012,831,3
2012,684,4
2012,1571,2
2012,3471,1
2012,2239,1
2012,2238,1
2012,686,3
2012,2231,1
2012,2230,3
2012,2232,1
2012,2234,1
2012,2237,1
2012,2236,1
2012,5937,1
2012,16115,1
2012,5933,1
2012,5932,1
2012,682,6
2012,7106,1
2012,2185,1
2012,3499,3
2012,3494,1
2012,2184,1
2012,3490,1
2012,3491,1
2012,2095,2
2012,2094,2
2012,2097,1
2012,2091,1
2012,3659,2
2012,4578,1
2012,7248,1
2012,2099,1
2012,3652,1
2012,2524,1
2012,224,16
2012,2521,1
2012,2523,1
2012,2529,1
2012,2528,1
2012,4603,2
2012,11461,1
2012,98412,1
2012,23557,2
2012,43170,1
2012,4889,1
2012,2705,1
2012,2700,1
2012,2703,1
2012,4887,1
2012,17154,1
2012,9177,1
2012,4409,1
2012,1825,1
2012,1824,3
2012,1827,2
2012,1820,2
2012,1865,2
2012,1822,2
2012,928,5
2012,2146,1
2012,2412,2
2012,4978,1
2012,2142,2
2012,2141,2
2012,2140,1
2012,920,4
2012,921,6
2012,922,2
2012,923,5
2012,924,3
2012,925,3
2012,926,3
2012,927,9
2012,3274,1
2012,1923,2
2012,1924,1
2012,1925,1
2012,1926,2
2012,1927,3
2012,1928,2
2012,1929,1
2012,3069,1
2012,832,4
2012,833,4
2012,21468,1
2012,3477,1
2012,836,3
2012,837,2
2012,834,3
2012,835,4
2012,839,3
2012,3,22870
2012,4222,3
2012,11939,1
2012,11938,1
2012,44742,1
2012,5586,1
2012,15630,1
2012,29937,1
2012,9004,2
2012,9003,1
2012,19998,1
2012,3310,1
2012,5485,1
2012,10221,1
2012,784,7
2012,785,5
2012,786,6
2012,787,8
2012,780,1
2012,781,1
2012,782,3
2012,1729,5
2012,1726,1
2012,1727,1
2012,1724,1
2012,1725,1
2012,788,3
2012,1723,1
2012,1721,3
2012,3954,1
2012,15120,1
2012,28,308
2012,12407,1
2012,7799,1
2012,61,82
2012,62,99
2012,63,93
2012,64,84
2012,65,116
2012,66,101
2012,67,113
2012,68,123
2012,69,164
2012,7590,1
2012,1371,1
2012,1588,1
2012,1589,3
2012,58771,1
2012,1582,5
2012,1583,1
2012,1580,2
2012,1581,1
2012,1587,1
2012,1038,2
2012,404,7
2012,508,4
2012,509,6
2012,506,8
2012,507,12
2012,504,6
2012,505,3
2012,502,12
2012,1037,1
2012,500,129
2012,501,27
2012,630,6
2012,631,5
2012,632,7
2012,633,8
2012,634,8
2012,635,10
2012,636,4
2012,637,3
2012,638,6
2012,639,9
2012,1218,3
2012,1219,3
2012,49844,1
2012,6043,1
2012,15011,1
2012,15012,1
2012,6525,1
2012,15015,1
2012,1378,1
2012,15018,1
2012,4373,1
2012,5650,1
2012,4375,2
2012,2899,1
2012,9390,1
2012,4928,1
2012,111177,1
2012,1107,1
2012,1104,2
2012,16823,1
2012,1102,3
2012,1103,1
2012,1100,4
2012,1453,4
2012,4457,1
2012,38122,1
2012,1458,1
2012,1459,1
2012,1108,2
2012,1109,2
2012,4082,1
2012,5246,1
2012,3863,3
2012,1722,3
2012,3861,1
2012,4454,1
2012,789,7
2012,8409,1
2012,7570,1
2012,12468,1
2012,7574,1
2012,16454,1
2012,7773,1
2012,3913,1
2012,2137,2
2012,6730,1
2012,1575,4
2012,4797,1
2012,8084,2
2012,5834,1
2012,5833,1
2012,8082,1
2012,8083,1
2012,4159,1
2012,4698,2
2012,9920,1
2012,9925,1
2012,216,18
2012,217,26
2012,214,22
2012,215,23
2012,212,26
2012,213,29
2012,210,20
2012,211,21
2012,13727,1
2012,218,28
2012,219,39
2012,2138,1
2012,6086,1
2012,956,4
2012,6649,1
2012,6644,1
2012,23912,1
2012,10813,1
2012,5900,1
2012,3864,1
2012,4,14997
2012,3489,1
2012,7806,1
2012,3481,1
2012,3486,1
2012,4561,1
2012,3649,1
2012,3645,2
2012,3643,1
2012,2550,1
2012,60,215
2012,2552,1
2012,2555,2
2012,2556,1
2012,3283,1
2012,3007,4
2012,2395,1
2012,2392,2
2012,2391,2
2012,3001,2
2012,2399,2
2012,2778,4
2012,2779,1
2012,5014,1
2012,3003,3
2012,5016,1
2012,2770,1
2012,4892,1
2012,2772,1
2012,2773,3
2012,2775,1
2012,2777,1
2012,6498,1
2012,16943,1
2012,667,4
2012,9143,1
2012,4710,1
2012,1858,5
2012,1859,3
2012,39424,1
2012,6261,1
2012,1850,1
2012,1851,1
2012,4415,1
2012,1853,3
2012,1855,1
2012,1856,3
2012,4410,1
2012,2172,2
2012,2640,1
2012,2170,2
2012,12096,1
2012,919,5
2012,918,4
2012,915,5
2012,914,3
2012,917,4
2012,916,2
2012,911,3
2012,910,7
2012,913,3
2012,4960,1
2012,2604,1
2012,9727,1
2012,2607,1
2012,1457,1
2012,2608,1
2012,5430,1
2012,1932,2
2012,665,7
2012,1930,2
2012,1937,2
2012,3264,1
2012,3267,1
2012,3268,2
2012,1938,2
2012,5120,1
2012,5123,1
2012,847,1
2012,846,4
2012,845,6
2012,844,4
2012,843,1
2012,842,5
2012,841,5
2012,840,2
2012,8657,1
2012,75128,1
2012,3365,1
2012,5452,1
2012,24350,1
2012,7942,1
2012,663,2
2012,2407,1
2012,7016,1
2012,29090,1
2012,1739,3
2012,2179,1
2012,1731,1
2012,1730,1
2012,1732,1
2012,1735,1
2012,1734,1
2012,1737,5
2012,3895,1
2012,753,3
2012,752,6
2012,751,5
2012,750,12
2012,757,3
2012,756,8
2012,755,5
2012,754,2
2012,759,5
2012,758,3
2012,2405,3
2012,12768,1
2012,3073,2
2012,15793,1
2012,1590,3
2012,6880,1
2012,1033,3
2012,2955,2
2012,2956,1
2012,1599,3
2012,1598,1
2012,2953,1
2012,1025,2
2012,1024,4
2012,1027,2
2012,7169,4
2012,1021,1
2012,1020,1
2012,31704,1
2012,1022,1
2012,1036,4
2012,7160,1
2012,3785,1
2012,5348,1
2012,503,9
2012,1034,2
2012,6147,1
2012,1035,2
2012,936,3
2012,605,2
2012,604,5
2012,607,8
2012,606,3
2012,1209,4
2012,1208,3
2012,603,9
2012,602,5
2012,1205,1
2012,1204,1
2012,1207,1
2012,1206,1
2012,1201,2
2012,1200,6
2012,1203,2
2012,5648,1
2012,1211,1
2012,1216,1
2012,5645,1
2012,1217,2
2012,1214,2
2012,3104,1
2012,3106,1
2012,8069,1
2012,6336,1
2012,3102,1
2012,3103,2
2012,1111,5
2012,1446,1
2012,1113,2
2012,1112,5
2012,5,8756
2012,1114,1
2012,1117,3
2012,1116,2
2012,3000,11
2012,1118,2
2012,8678,1
2012,467,8
2012,15979,1
2012,1448,2
2012,8264,1
2012,1350,3
2012,4095,1
2012,4094,1
2012,461,13
2012,1356,1
2012,5735,1
2012,489,20
2012,488,11
2012,487,7
2012,486,5
2012,485,7
2012,462,12
2012,483,14
2012,482,8
2012,481,12
2012,480,17
2012,50540,1
2012,7588,1
2012,9806,1
2012,7586,1
2012,15372,1
2012,9802,1
2012,9693,1
2012,25835,1
2012,6044,1
2012,7746,1
2012,11301,1
2012,1061,3
2012,7749,1
2012,3922,1
2012,3920,1
2012,3924,1
2012,3928,1
2012,8490,1
2012,1060,1
2012,4783,1
2012,8095,1
2012,4148,1
2012,15203,1
2012,4144,1
2012,4146,1
2012,4143,1
2012,3854,1
2012,3971,1
2012,9937,1
2012,4497,1
2012,1487,1
2012,6093,1
2012,655,2
2012,5917,1
2012,5911,1
2012,5912,1
2012,199,75
2012,198,65
2012,195,33
2012,194,35
2012,197,47
2012,196,44
2012,191,31
2012,190,29
2012,193,26
2012,192,31
2012,6385,1
2012,3678,1
2012,4558,1
2012,4557,1
2012,3670,1
2012,4552,1
2012,4550,1
2012,2542,1
2012,2545,1
2012,1455,1
2012,1456,2
2012,2382,1
2012,2385,2
2012,2384,1
2012,2386,2
2012,2388,2
2012,5003,4
2012,5002,1
2012,5001,2
2012,5000,13
2012,3586,1
2012,2284,1
2012,2761,3
2012,5008,1
2012,2766,1
2012,2764,1
2012,3676,1
2012,9480,1
2012,7904,1
2012,2007,1
2012,17136,1
2012,902,5
2012,903,3
2012,1849,2
2012,901,6
2012,906,6
2012,6274,1
2012,904,3
2012,905,7
2012,1843,1
2012,4423,1
2012,1841,2
2012,909,5
2012,4426,2
2012,1846,2
2012,998,57
2012,1844,4
2012,3250,1
2012,2165,1
2012,2164,2
2012,4950,1
2012,2161,1
2012,2160,1
2012,2163,1
2012,2616,2
2012,2615,2
2012,1941,2
2012,2612,1
2012,1947,2
2012,4933,1
2012,5139,1
2012,1909,3
2012,1906,1
2012,5136,1
2012,1904,2
2012,3290,1
2012,1903,3
2012,7348,1
2012,1901,2
2012,854,3
2012,855,3
2012,39991,1
2012,857,6
2012,850,11
2012,851,3
2012,852,4
2012,853,3
2012,3458,1
2012,858,1
2012,859,7
2012,22972,1
2012,6,5306
2012,36436,1
2012,14967,1
2012,7093,1
2012,30487,1
2012,7000,2
2012,9027,1
2012,7002,1
2012,9020,1
2012,4915,1
2012,5224,1
2012,14817,1
2012,740,6
2012,741,2
2012,742,1
2012,743,2
2012,744,4
2012,745,3
2012,746,2
2012,747,5
2012,748,5
2012,2279,1
2012,3063,1
2012,3062,1
2012,3737,1
2012,3060,2
2012,3066,1
2012,2949,1
2012,3064,1
2012,2946,1
2012,2945,1
2012,2944,1
2012,2943,2
2012,1050,2
2012,1051,3
2012,1052,1
2012,1053,4
2012,1054,5
2012,1056,1
2012,1057,7
2012,1058,2
2012,1059,1
2012,2917,2
2012,1697,1
2012,1692,1
2012,1693,2
2012,1690,1
2012,1792,4
2012,1791,1
2012,1698,2
2012,1699,2
2012,1278,2
2012,618,4
2012,619,7
2012,4317,1
2012,612,2
2012,713,4
2012,1272,1
2012,611,7
2012,1274,1
2012,1275,5
2012,614,6
2012,615,4
2012,14563,1
2012,1795,2
2012,33823,1
2012,8242,1
2012,8241,1
2012,1490,1
2012,3332,1
2012,3331,1
2012,1472,1
2012,1470,1
2012,1476,1
2012,1477,3
2012,1474,1
2012,1475,3
2012,1478,3
2012,1479,1
2012,8643,1
2012,2594,1
2012,1306,3
2012,1307,2
2012,1300,1
2012,1301,1
2012,1302,1
2012,1303,1
2012,3334,2
2012,50481,1
2012,8429,1
2012,498,23
2012,499,35
2012,5468,1
2012,494,16
2012,5749,1
2012,496,20
2012,497,16
2012,490,9
2012,491,13
2012,492,15
2012,493,18
2012,24,370
2012,25,436
2012,26,324
2012,27,348
2012,20,929
2012,21,451
2012,22,424
2012,23,390
2012,7596,1
2012,6471,1
2012,12406,1
2012,29,336
2012,5589,1
2012,7758,1
2012,7752,1
2012,4467,1
2012,96982,1
2012,3935,1
2012,3930,1
2012,2599,1
2012,1703,1
2012,6715,1
2012,9906,1
2012,19062,1
2012,15212,1
2012,3224,1
2012,4134,1
2012,3840,1
2012,4436,1
2012,5697,1
2012,3847,1
2012,3846,1
2012,4431,1
2012,5699,1
2012,1870,2
2012,1066,1
2012,4046,1
2012,4047,1
2012,13283,1
2012,43748,1
2012,7,3152
2012,1879,2
2012,2289,1
2012,3699,1
2012,2280,1
2012,3669,1
2012,2285,2
2012,4549,1
2012,4538,1
2012,1525,1
2012,4547,1
2012,972,4
2012,1664,1
2012,4943,1
2012,2577,2
2012,2575,1
2012,2378,1
2012,10902,1
2012,2370,1
2012,2371,2
2012,2372,1
2012,20638,1
2012,6590,1
2012,3590,1
2012,2590,1
2012,2591,3
2012,1086,1
2012,10304,1
2012,2598,1
2012,593,8
2012,4823,1
2012,1876,1
2012,1084,2
2012,1872,3
2012,1873,2
2012,4433,1
2012,1871,2
2012,1878,1
2012,1082,5
2012,977,13
2012,976,9
2012,975,7
2012,974,15
2012,973,8
2012,1081,1
2012,971,3
2012,970,6
2012,596,6
2012,4949,1
2012,4948,1
2012,979,10
2012,978,9
2012,182,26
2012,183,27
2012,180,40
2012,181,33
2012,186,23
2012,187,30
2012,184,28
2012,185,33
2012,2111,2
2012,188,38
2012,189,31
2012,2114,1
2012,2116,1
2012,6047,1
2012,2623,2
2012,8601,1
2012,14027,1
2012,6045,1
2012,41298,1
2012,1919,1
2012,1918,2
2012,10019,1
2012,5109,1
2012,1464,2
2012,1911,1
2012,1910,3
2012,3285,1
2012,3284,2
2012,5106,1
2012,1914,1
2012,1916,3
2012,869,3
2012,868,3
2012,2113,1
2012,861,6
2012,860,6
2012,863,4
2012,862,5
2012,865,4
2012,864,2
2012,867,1
2012,3442,1
2012,2756,1
2012,2025,2
2012,2754,1
2012,2027,1
2012,2752,1
2012,2021,2
2012,2750,2
2012,2023,1
2012,2117,1
2012,2028,1
2012,2029,1
2012,1502,2
2012,883,9
2012,882,3
2012,881,7
2012,880,4
2012,887,12
2012,886,5
2012,885,1
2012,884,4
2012,889,2
2012,888,2
2012,14970,1
2012,5216,1
2012,3148,1
2012,1503,1
2012,5218,1
2012,5219,1
2012,9884,1
2012,1500,11
2012,40104,1
2012,7501,1
2012,775,5
2012,774,3
2012,777,3
2012,776,7
2012,771,3
2012,770,1
2012,773,2
2012,772,1
2012,779,5
2012,778,9
2012,77,76
2012,76,80
2012,75,90
2012,74,65
2012,73,61
2012,72,85
2012,71,70
2012,70,304
2012,3056,1
2012,3057,1
2012,3052,1
2012,2977,1
2012,79,87
2012,78,76
2012,1043,2
2012,1042,4
2012,1041,2
2012,1040,9
2012,1047,1
2012,5367,1
2012,1045,1
2012,9583,1
2012,1049,5
2012,1463,1
2012,5108,1
2012,3981,1
2012,1680,1
2012,1683,5
2012,1682,2
2012,3982,3
2012,1687,2
2012,1686,2
2012,1688,1
2012,1269,4
2012,4300,1
2012,4307,1
2012,669,10
2012,668,5
2012,1263,2
2012,2987,8
2012,1261,2
2012,664,4
2012,8259,1
2012,1266,2
2012,1265,3
2012,660,8
2012,5102,1
2012,5360,1
2012,3129,1
2012,1915,1
2012,3126,1
2012,1469,1
2012,1468,1
2012,1465,3
2012,1018,1
2012,1467,3
2012,1466,3
2012,1461,1
2012,34466,1
2012,1019,1
2012,1316,4
2012,1315,2
2012,1314,3
2012,1313,1
2012,1312,2
2012,1311,2
2012,1310,2
2012,8739,1
2012,1319,2
2012,1318,1
2012,5752,1
2012,6445,1
2012,15421,1
2012,4237,2
2012,4230,1
2012,1017,2
2012,1010,1
2012,44842,1
2012,1011,5
2012,7397,1
2012,31054,1
2012,319,19
2012,318,22
2012,3403,1
2012,47647,1
2012,313,12
2012,312,17
2012,311,10
2012,310,11
2012,317,16
2012,316,18
2012,315,11
2012,314,12
2012,1618,1
2012,8324,1
2012,866,2
2012,1520,1
2012,15223,1
2012,6216,1
2012,4199,1
2012,4125,1
2012,1335,2
2012,1030,4
2012,1334,3
2012,1337,1
2012,2753,1
2012,1336,4
2012,2022,1
2012,1238,4
2012,2751,1
2012,446,6
2012,12646,1
2012,1333,3
2012,4703,1
2012,1332,3
2012,12649,1
2012,2324,1
2012,5979,1
2012,5978,1
2012,19851,1
2012,2298,1
2012,3616,1
2012,3617,1
2012,2292,1
2012,2290,1
2012,2297,2
2012,2296,1
2012,10274,1
2012,2568,1
2012,2563,1
2012,2562,1
2012,5196,2
2012,403,4
2012,11429,1
2012,1521,1
2012,2368,1
2012,2366,2
2012,2365,2
2012,2362,1
2012,2361,1
2012,2360,1
2012,2586,1
2012,7924,1
2012,14977,1
2012,7294,1
2012,7921,1
2012,7298,1
2012,9138,1
2012,7704,1
2012,1861,3
2012,1860,2
2012,4442,1
2012,4443,1
2012,11191,1
2012,1864,2
2012,1867,3
2012,1866,1
2012,964,9
2012,965,7
2012,966,2
2012,967,5
2012,960,6
2012,961,3
2012,4936,1
2012,963,4
2012,6296,1
2012,6294,1
2012,968,8
2012,969,10
2012,2103,2
2012,2100,2
2012,2107,2
2012,2106,1
2012,2105,1
2012,5574,1
2012,10000,10
2012,10001,5
2012,10003,2
2012,2634,1
2012,662,1
2012,2631,1
2012,2632,1
2012,641,8
2012,878,5
2012,879,7
2012,876,4
2012,877,2
2012,874,3
2012,875,6
2012,872,6
2012,1535,1
2012,870,3
2012,871,6
2012,2741,1
2012,2036,1
2012,2743,1
2012,1242,6
2012,2033,2
2012,2744,1
2012,2747,1
2012,2746,2
2012,9,1997
2012,1245,5
2012,4840,1
2012,2039,1
2012,1244,1
2012,890,8
2012,891,3
2012,892,4
2012,893,7
2012,894,2
2012,1247,6
2012,896,1
2012,897,3
2012,33331,1
2012,899,4
2012,646,2
2012,783,1
2012,11999,2
2012,1249,8
2012,7870,1
2012,20577,1
2012,648,2
2012,5209,1
2012,3236,1
2012,11997,1
2012,3544,1
2012,3540,1
2012,3541,1
2012,3542,1
2012,9894,1
2012,1964,1
2012,1617,3
2012,8919,1
2012,18535,1
2012,1788,1
2012,2964,2
2012,768,5
2012,769,5
2012,2960,1
2012,2962,1
2012,762,6
2012,1612,2
2012,760,6
2012,761,3
2012,1784,1
2012,767,6
2012,764,2
2012,1787,5
2012,3048,2
2012,1962,3
2012,3041,1
2012,1611,1
2012,6871,1
2012,3046,1
2012,661,1
2012,6193,1
2012,1079,1
2012,1076,1
2012,643,2
2012,1075,2
2012,1072,2
2012,1073,3
2012,1070,3
2012,1678,1
2012,1674,1
2012,1675,2
2012,1676,1
2012,1670,2
2012,1671,3
2012,1672,2
2012,1673,1
2012,1094,5
2012,1095,3
2012,8222,1
2012,1097,4
2012,1090,6
2012,679,4
2012,1092,1
2012,6010,2
2012,674,6
2012,675,6
2012,676,8
2012,677,6
2012,670,4
2012,671,5
2012,4330,2
2012,673,2
2012,3134,2
2012,3132,1
2012,3138,1
2012,4945,1
2012,1410,2
2012,1411,1
2012,1412,3
2012,1415,1
2012,1416,2
2012,1417,2
2012,1322,5
2012,1323,2
2012,1320,1
2012,1321,4
2012,1326,1
2012,1327,1
2012,1324,2
